GEOID,BeerPO,Pharmacies,physicians,MentalHeal,Generalhos,Secialtyho,ZoosPO,NaturePark,CasinosPO,FitnessPO,DrinkingPl,ReligiousP,Geocode_1,Rural_urba,X,Y,Walkabilit,CountyDiss,Five_ave_c,New_rural,Population,Populati_1,Populati_2,NoHealthIn,X_Black,Neighbor_D,X_Immigran,Beer,Pharmaci_1,physicia_1,MentalHe_1,Generalh_1,Secialty_1,Zoos,NaturePa_1,Casinos,Fitness,Drinking_1,Religiou_1,X_HouseRen,X_TotalGre,Depression,Mental_hea
45045001805,0,3,4,2,0,0,0,0,0,3,1,12,2,1,1240254.133,-361634.1807,12.45833333,0.40363857,2134.526712,0,2006.036,50.9,21.73,10.86,4.67,-0.338919508,6.2790184,1.698901,14.363562,7.967583,1.161063,8.703295,0.268874,0.416236,16.841416,0.080788,18.34213,6.537208,15.470356,21.6,16.44,18.20000076,10.69999981
45051030102,0,0,0,0,0,0,0,0,0,0,0,9,2,2,1577392.445,-411665.6375,3.416666667,0.41628135,2.381401137,0,80.00285,50.15,22.14,20.34,23.19,-0.377870285,5.0154799,4.984022,13.732201,10.508144,2.572473,22.542831,0.223848,0.240573,22.625308,1.177718,11.002154,6.733461,24.405162,25.96,25.11,22.60000038,16.70000076
45051060101,1,1,1,0,0,0,0,1,0,0,0,6,2,2,1559919.549,-432303.4358,6.166666667,0.41628135,2.381401137,0,403.9736,48.3,5.35,12.76,17.73,-0.088967751,5.981744,2.566987,8.431642,5.843885,0.805093,10.374281,0.150061,0.304112,16.450106,0.765601,12.543587,7.357767,12.389359,48.88,7.96,25.39999962,20.79999924
45041001300,0,4,4,0,0,0,0,0,0,1,0,9,2,1,1482839.361,-401392.7123,7.875,0.385235304,1996.037422,0,2496.329,55.85,21.96,3.56,30.86,-0.079682229,3.3227007,1.534607,17.84906,4.987634,0.568363,21.987747,0.136314,0.110807,13.225988,0.143505,20.73184,3.615716,22.69981,35.22,6.94,19.89999962,13.89999962
45019003111,1,2,9,2,1,0,0,1,0,2,4,11,2,1,1487090.958,-546501.4304,11.95833333,0.526288399,160.2634219,0,762.9749,56.31,13.38,22.42,58.38,0.446603753,12.4008652,2.094251,8.248546,7.096103,1.203962,24.702083,0.405942,0.487285,22.461789,0.259677,11.060946,6.297065,18.848061,63.01,6.67,17.29999924,15.5
45075011300,1,4,3,1,0,0,0,0,0,2,0,14,2,2,1399506.741,-493007.8606,10.66666667,0.302284027,3545.421328,0,1903.958,60.39,19.09,15.74,92.6,1.437255928,1.3659238,3.286291,7.342091,2.853167,0.944388,7.228727,0.054661,0.416433,9.591066,0.103741,6.305773,1.9342,11.859105,82.02,3.5,18.89999962,19.5
45079011415,0,0,0,0,0,0,0,0,0,0,0,8,2,1,1387471.931,-420171.8511,5.388888889,0.458914301,2849.4494,0,1802.281,52.17,9.19,7.55,52.52,-0.233614524,8.4407784,2.051792,11.614412,6.572268,1.17968,11.322038,0.578533,0.452217,13.26719,0.418674,17.057735,3.507998,16.378724,25.06,34.11,18.39999962,12.5
45081960300,0,0,0,0,0,0,0,0,0,0,0,9,2,3,1323936.23,-446757.3752,3.208333333,0.288131787,1164.156761,0,52.29795,49.22,27.76,7.2,17.93,-0.363432416,0.7445708,2.134969,11.939773,7.136504,0.808579,15.519555,0.31389,0.432757,10.006987,0.104174,10.394869,3.255214,17.397774,22.06,68.29,20.60000038,14.19999981
45081960201,0,1,3,0,0,0,0,1,0,1,0,10,2,3,1298826.545,-452182.0294,4.125,0.288131787,1164.156761,0,52.50753,52.95,18.75,12,33.91,0.58629981,10.0199673,0.926341,8.004536,3.172966,0.221067,7.704084,0.058992,0.232968,5.235225,0.252935,2.290327,1.24761,9.760435,27,70.46,20,17
45051050700,0,1,0,0,0,0,0,2,0,0,3,4,2,2,1575358.614,-438237.7045,11.66666667,0.41628135,2.381401137,0,2721.811,43.79,8.3,47.31,25.38,0.597493162,10.3654485,3.6821,7.854434,5.567717,2.140871,15.117539,0.102901,0.218655,45.670512,0.50353,10.945265,13.876631,14.639925,88.22,0.38,22.70000076,18.70000076
45051060203,1,0,0,0,0,0,0,0,0,1,1,2,2,2,1565878.673,-435911.1116,7.416666667,0.41628135,2.381401137,0,819.5986,52.67,21.69,12.22,5.02,-0.662380563,6.4900494,4.294939,13.534453,13.162655,2.047056,19.865338,0.86149,0.704037,51.053591,1.142344,21.441527,12.527503,16.523571,16.95,12.14,21.39999962,13.5
45045001808,1,4,318,7,4,2,0,1,0,9,3,4,2,1,1242186.476,-365401.2328,14.83333333,0.40363857,2134.526712,0,1785.65,48.73,10.06,12.36,18.55,-0.573085371,14.3830233,2.360415,14.363152,7.982579,3.767345,14.000858,0.579927,0.674972,18.710698,0.299973,22.287599,8.211316,10.277733,98.61,5.54,20.10000038,14.30000019
45063020100,0,0,0,0,0,0,0,1,0,0,0,7,2,1,1374214.453,-444422.8252,8.083333333,0.378623054,1606.781662,0,711.2171,55.3,8.67,6.96,31,0.014828389,8.3060109,1.175569,8.0306,4.255004,0.357704,7.835028,0.328946,0.849955,18.842185,0.502329,9.619553,1.63285,17.425722,43.44,17.67,18.39999962,14.10000038
45045002505,0,0,5,2,0,0,0,1,0,4,2,9,2,1,1249154.335,-354376.5343,10.38888889,0.40363857,2134.526712,0,2604.52,49.24,18.27,26.8,17.51,1.191152445,19.7733711,1.078907,10.584051,4.232272,0.98003,9.741954,0.159129,0.182154,13.064081,0.070483,11.940974,2.387013,11.020063,60.19,7.58,21.89999962,17.39999962
45045002814,1,0,1,0,0,0,0,1,0,3,1,7,2,1,1252738.946,-365675.8153,6.75,0.40363857,2134.526712,0,1492.077,50.17,10.77,3.16,7.92,-0.590390615,6.1246201,2.257246,22.567448,9.951727,1.918802,16.249642,0.732565,0.720813,21.427328,0.275635,49.438713,9.375275,22.8534,5.95,34.07,18.70000076,10.5
45031011200,0,0,1,0,0,0,0,0,0,1,0,10,2,2,1471246.547,-388810.5573,7.291666667,0.319974391,3324.367831,0,569.1175,51.54,19.8,21.26,45.03,0.869823286,2.0333562,2.241871,21.979837,2.973121,0.33485,15.65586,0.143107,0.16977,5.873245,0.275461,7.261464,1.322472,16.0586,52.43,12.49,22.10000038,19
45051060404,0,0,2,0,0,0,0,0,0,0,0,2,2,2,1564873.091,-427597.8099,8,0.41628135,2.381401137,0,379.1935,45.5,24.4,12.03,17.61,-0.336599946,9.0405117,2.50685,10.551894,8.23629,1.328053,9.840925,0.229429,0.578247,16.723932,0.882821,18.737115,11.653307,12.782999,43.67,14.33,22.39999962,15
45083022900,1,4,4,0,0,0,0,2,0,2,0,11,2,1,1260639.562,-339968.0141,8.055555556,0.400520119,1975.131956,0,950.8914,55.51,23.68,9.09,15.26,-0.008446412,8.581009,3.328269,11.111083,8.554104,1.193725,23.407831,0.346333,0.300647,12.723436,0.398386,13.728776,3.474014,21.881035,21.67,27.89,24.10000038,15.10000038
45003021203,1,5,11,1,0,0,0,0,0,4,1,6,2,2,1320154.974,-505595.878,7.111111111,0.270196507,1663.465139,0,826.9169,55,35.39,3.57,13.66,-0.652532811,5.0126466,2.835746,7.856285,7.451742,0.573671,28.870118,0.111498,0.394092,17.663617,0.18428,13.680605,4.536444,14.898036,15.03,33.28,18.10000038,10.30000019
45051070101,0,0,0,0,0,0,0,0,0,0,0,6,2,2,1560758.454,-415781.386,4.5,0.41628135,2.381401137,0,148.8398,50.49,19.11,15.93,9.97,0.1359012,4.4788442,3.419558,12.958631,11.161269,1.45822,18.226657,0.474222,0.155987,18.609214,0.488166,9.323149,5.471606,18.99686,18.92,26.86,23,16.60000038
45051050401,0,1,0,0,0,0,0,0,0,1,0,4,2,2,1579644.923,-431231.985,8.083333333,0.41628135,2.381401137,0,3341.779,52.56,18.99,21.34,13.4,0.028358854,12.9834254,5.369859,7.230378,4.984024,1.304617,10.797162,0.094067,0.462939,12.802871,0.378689,11.415223,4.160263,8.867335,49.48,11.65,22.39999962,15.89999962
45051051502,1,5,18,2,0,0,0,0,0,3,1,1,2,2,1567051.15,-441921.4343,7.916666667,0.41628135,2.381401137,0,3294.18,52.67,15.26,16.07,11.14,0.093037103,4.2559324,3.040227,7.99251,8.436992,1.170968,9.886438,0.181039,0.272894,17.02848,1.186341,13.783255,11.299503,7.930498,51.87,21.28,23.5,16.89999962
45003020301,0,0,0,0,0,0,0,0,0,0,0,4,2,2,1310295.323,-488132.5724,3.333333333,0.270196507,1663.465139,0,67.21824,49.06,15.72,17.76,7.35,-0.3198518,8.8571429,4.819218,9.645942,6.184038,0.736981,43.001506,0.222835,0.562709,16.97927,0.387171,12.321567,3.183253,14.979314,15.41,74.29,22.70000076,17
45017950200,1,4,2,1,0,0,0,0,0,0,0,25,2,2,1400987.793,-469860.3915,6.2,0.198444963,2064.36727,0,56.32253,55.71,21.69,9.94,51.69,0.499982861,0.711214,1.862117,5.96846,3.625538,0.756079,10.469633,0.357578,0.268625,7.323116,0.229398,4.697668,2.016887,18.595934,22.88,51.01,18.29999924,14.5
45091061706,0,0,0,0,0,0,0,1,0,0,0,8,2,1,1346471.231,-320157.8349,7.25,0.376058987,1028.956954,0,302.2232,53.32,16.02,5.48,7.98,-0.372137655,2.3571429,1.91829,22.35113,7.562738,2.06449,6.312212,0.957978,0.643102,26.783705,0.863607,23.345454,11.524221,26.34799,13.25,70.6,20.20000076,13.60000038
45051060207,0,0,2,0,0,0,0,0,0,1,0,3,2,2,1573646.377,-429544.2684,6.666666667,0.41628135,2.381401137,0,1644.583,51.14,11.55,11.67,5.51,-0.177005942,11.2141769,2.994525,13.874905,12.262132,1.901659,16.0748,0.258877,0.710148,24.182581,1.182283,29.808752,12.802065,14.549461,27.2,10.32,22.79999924,15
45085000700,1,2,0,0,0,0,0,1,0,0,0,14,2,2,1440538.216,-433132.029,7.555555556,0.355066816,2045.343109,0,484.2747,56.13,11.05,20.19,60.2,1.325130402,10.321452,2.313572,9.78637,4.611457,0.097229,6.300657,0.176593,0.057973,10.204933,0.080878,7.428113,1.329168,12.451364,60.12,13.98,20.20000076,18.29999924
45083022700,1,1,0,0,0,0,0,0,0,0,0,6,2,1,1253283.957,-338616.8923,4.583333333,0.400520119,1975.131956,0,264.3506,49.77,16.77,9.98,3.41,-0.201322869,4.0125065,3.015823,12.763452,8.048669,1.00196,21.885606,0.501984,0.547498,14.593133,0.20681,13.613597,5.297469,29.534778,13.45,41.87,25.70000076,15.19999981
45083023101,0,0,3,0,0,1,0,1,0,1,1,5,2,1,1258596.573,-353361.8088,7.25,0.400520119,1975.131956,0,706.0062,56.22,12.4,9.36,22.04,0.403521288,3.1050429,1.854345,14.412695,5.568461,1.666174,14.061266,0.320726,0.398133,17.019172,0.659264,13.734859,4.767489,17.671717,40.29,37.34,24.20000076,15.89999962
45019003109,0,0,1,0,0,0,0,0,0,0,0,4,2,1,1481948.449,-545222.4991,11,0.526288399,160.2634219,0,2010.419,53.63,20.36,12.01,32.14,-0.112380194,10.0877193,2.08947,5.729717,6.044526,0.69711,15.762947,0.066357,0.266496,13.277303,0.200057,9.520975,5.415575,12.457425,51.59,7.11,20.10000038,16.60000038
45019000200,3,0,3,1,0,0,0,9,0,1,2,8,2,1,1498368.788,-555892.9065,17.08333333,0.526288399,160.2634219,0,4456.041,57.78,42.06,1.08,2.63,-1.057232533,2.4786987,3.314748,6.127455,6.526124,1.277876,21.236852,0.421034,1.037021,48.660145,0.205541,22.338228,15.140596,9.787911,18.75,0,16.60000038,8.300000191
45045002403,0,0,0,0,0,0,0,1,0,0,0,7,2,1,1242674.916,-340699.1155,3.666666667,0.40363857,2134.526712,0,167.0371,50.19,17.66,8.65,1.69,-0.355801396,0.3676471,2.641202,18.034618,5.773821,0.894196,11.259533,0.41097,0.495426,16.441346,0.167464,13.092428,4.735619,21.710386,18.2,60.66,22.10000038,14.60000038
45027960400,0,0,0,0,0,0,0,0,0,0,0,11,2,2,1439050.786,-459190.3504,3.416666667,0.346059888,2354.491085,0,46.57646,47.08,22.68,7.76,51.17,0.251448445,3.4195163,0.986702,9.301803,3.405271,0.190284,16.205735,0.158485,0.041743,6.57712,0.02773,6.552313,1.341447,24.749487,22.19,20.06,19,15.60000038
45045004002,0,0,0,0,0,0,0,2,0,0,0,8,2,1,1227785.924,-336899.8243,5,0.40363857,2134.526712,0,80.27647,46.58,17.43,12.64,6.15,-0.261945194,5.5049088,1.139357,12.261377,4.653313,0.576302,8.393494,0.101342,0.418467,13.61997,0.1856,12.274541,4.592302,17.847695,11.18,85.4,22.5,15.60000038
45013010200,1,3,2,0,0,0,1,2,0,3,2,2,2,3,1430407.62,-637549.9789,6,0.547122122,1280.964228,0,836.5591,50.1,45.31,6.91,3.72,-0.586752244,11.7924528,0.995095,7.840519,5.586789,0.42071,4.793613,0.272935,1.469972,16.197356,0.296098,22.105148,6.797878,6.926499,28.44,48.1,16.39999962,8.699999809
45083021403,0,0,69,4,4,1,0,0,0,1,2,11,2,1,1277143.831,-343910.5949,6,0.400520119,1975.131956,0,1002.969,46.9,11.6,14.11,27.02,0.281513791,14.6111548,1.592543,9.619731,8.911344,2.175792,15.507102,0.445725,0.120633,21.430039,0.295587,10.301528,4.065384,13.64608,50.07,35.05,24.89999962,18.29999924
45083022005,0,2,16,0,1,0,0,0,0,2,0,3,2,1,1270348.188,-355036.5049,6.583333333,0.400520119,1975.131956,0,1283.768,50.69,16.06,5.13,25.58,-0.484106076,7.0942841,1.510225,20.600901,10.023004,1.265226,19.589358,0.274233,0.333872,15.064613,0.367156,21.916704,6.92936,21.998011,27.86,37.75,22.20000076,12.69999981
45083022003,1,3,0,0,0,0,0,0,0,2,1,4,2,1,1277828.324,-354327.0051,6.444444444,0.400520119,1975.131956,0,586.5767,52.15,23.21,8.73,25.48,0.002018762,2.7330835,3.343542,14.97897,5.541737,2.148246,16.880373,0.631598,0.165531,20.158492,0.065958,12.639151,4.056407,14.402642,29.18,52.28,24.60000038,15.89999962
45079000500,0,2,290,7,6,6,0,3,0,0,0,3,2,1,1373781.189,-435537.8349,11.83333333,0.458914301,2849.4494,0,2621.155,50,11.58,16.02,92.34,1.352242373,0.5405405,2.601977,6.450541,7.335163,0.918291,26.219365,0.300455,0.048832,15.197197,0.323117,4.439081,2.114279,12.206107,73.67,10.15,19.20000076,20.10000038
45019003200,0,0,1,0,0,0,0,0,0,2,2,0,2,1,1484916.715,-543866.2627,7.666666667,0.526288399,160.2634219,0,335.5225,40.99,0,1.11,14.07,-0.568812693,3.3353548,0.731435,3.624875,3.435763,0.413883,9.04146,0,0.392053,31.56312,0.274993,22.601012,4.365203,8.736113,100,6.3,20.29999924,18.10000038
45003022100,1,0,0,0,0,0,0,0,0,0,0,10,2,2,1314264.049,-524827.6928,4.555555556,0.270196507,1663.465139,0,77.91066,53.2,15.24,8,19.55,-0.065939484,1.4400443,1.265841,6.400187,3.348081,0.240139,49.236359,0.195329,0.170631,11.160072,0.090779,6.874547,2.594437,18.620005,14.63,34.45,21.39999962,15.89999962
45045002404,1,0,0,0,0,0,0,3,0,0,0,9,2,1,1240153.407,-332832.4312,5.583333333,0.40363857,2134.526712,0,57.51281,50.69,31.82,10.17,3,-0.640571816,1.96574,1.770126,15.345471,7.176521,0.628534,13.896456,0.146037,0.418412,17.753493,0.271919,8.74052,5.262839,21.680653,7.19,81.75,20.5,12.60000038
45041000300,0,0,1,0,0,0,0,1,0,0,1,15,2,1,1487315.419,-393670.8445,5.75,0.385235304,1996.037422,0,330.7715,56.17,18.93,8.66,82.89,0.532522612,1.1945785,1.610544,12.368296,3.947627,0.454204,13.347075,0.036792,0.072619,11.826614,0.463941,5.31937,2.38016,16.471041,35.22,24.71,17.60000038,15.5
45079011502,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1384495.491,-437976.2157,4,0.458914301,2849.4494,0,806.6641,43.2,1.8,0,16.57,-0.766504424,2.17059,0.680631,2.756168,1.62179,0.166393,9.221544,0.207705,0.318022,6.013977,0.2456,8.18291,1.497591,5.344683,100,37.49,19.60000038,15.39999962
45019001902,2,6,13,1,0,1,0,1,0,7,1,3,2,1,1495692.944,-557971.7051,13.66666667,0.526288399,160.2634219,0,1588.888,56.61,10.91,9.87,13.18,-0.640919263,8.5832676,1.391308,6.735098,3.921354,1.373895,24.359501,0,1.367948,20.856144,0.111858,20.91103,10.59008,6.028422,59.01,10.87,19.39999962,12.60000038
45091061602,0,3,10,0,0,0,0,5,0,2,0,8,2,1,1339114.583,-333556.2285,8.533333333,0.376058987,1028.956954,0,972.7987,49.78,19.72,7.22,32.2,-0.105840979,5.0615595,3.216393,9.093503,4.522972,0.696082,4.216457,0.281009,0.208693,41.371281,0.350195,8.138383,3.119054,18.566421,30.16,38.56,19.10000038,14.69999981
45043920700,0,1,0,0,0,0,0,2,0,1,0,17,2,2,1542959.343,-486019.7267,6.625,0.388524261,2070.362438,0,171.4139,51.08,24.04,10.58,25.33,0.254948728,3.1421838,2.656442,8.910471,3.825211,0.274635,19.70281,0.505845,0.154063,15.514711,0.194616,6.295704,2.09827,29.876362,38.92,44.51,20.10000038,15.10000038
45035010817,0,0,2,0,0,0,0,2,0,1,0,0,2,4,1478065.367,-540818.3233,6.083333333,0.236148407,568.3111576,1,1942.244,54.1,14.96,10.02,27.6,-0.493834209,6.7210754,4.568013,13.809035,13.020964,1.732151,22.908851,0.736961,0.994915,34.083893,0.523808,28.262874,13.280604,21.528077,23.9,8.82,20,12.19999981
45027960300,0,0,0,0,0,0,0,0,0,0,0,10,2,2,1458225.486,-450608.2671,3.916666667,0.346059888,2354.491085,0,23.334,56.19,24.28,18.12,45.94,0.502923817,1.1170471,1.446331,16.752873,7.888,0.288665,17.893795,0.572505,0.343798,10.609234,0.043882,11.485341,2.266828,23.144079,15.88,22.89,20.29999924,17.29999924
45057010400,0,0,0,1,0,0,0,1,0,0,0,7,2,3,1379638.094,-365525.1988,4,0.415646076,2246.800921,0,82.27061,58.35,21.32,5.05,27.23,-0.374549756,0.9495037,2.235142,12.846164,8.445251,1.553855,8.419459,1.026619,0.427547,14.477235,0.203224,4.446956,1.732581,26.648234,22.92,75.76,20.10000038,14.5
45083021700,0,0,0,0,1,0,0,2,0,0,0,9,2,1,1272414.684,-347736.0898,7.111111111,0.400520119,1975.131956,0,1813.715,54.47,11.65,16.05,42.04,1.37539831,4.4798622,0.998856,5.961573,3.948791,1.396876,13.751417,0.149291,0.051794,10.71817,0.060489,4.816671,1.544779,12.984584,61.25,17.13,25.5,21.5
45083023700,0,0,0,0,0,0,0,0,0,0,0,10,2,1,1282920.234,-378255.9171,3,0.400520119,1975.131956,0,67.65776,47,14.33,12.22,5.07,-0.024373356,3.4004765,1.010611,12.211954,5.006608,0.721913,14.289714,0.370419,0.201908,9.332948,0.039336,4.023425,1.812156,15.992043,17.65,72.92,26.70000076,17.39999962
45079010703,0,0,1,1,0,0,0,2,0,0,0,9,2,1,1376355.717,-431427.4785,13.20833333,0.458914301,2849.4494,0,2423.41,53.97,21.06,12.22,98.2,1.640670933,2.1699267,2.232095,4.003625,4.117536,1.132814,6.716048,0.251052,0.285729,9.372486,0.062955,4.425838,1.673096,12.158479,35.12,12.73,16.5,16.20000076
45019002004,0,0,0,1,0,0,1,7,0,0,5,3,2,1,1500207.067,-567892.2473,5.083333333,0.526288399,160.2634219,0,635.488,47.42,28.81,4.66,0,-1.014088789,0,3.697473,8.037613,5.636129,2.532455,22.756171,0.101956,3.438731,34.832724,0.423693,16.107502,19.663193,9.546433,16.01,12.21,19.29999924,11.69999981
45019004609,1,3,1,0,0,0,0,0,0,4,0,4,2,1,1513451,-544075.4876,6.666666667,0.526288399,160.2634219,0,928.2672,54.11,17.82,4.4,16.58,-0.89945358,3.3016508,1.786705,10.307893,5.924745,1.415387,25.78508,0.16146,0.517971,27.3533,0.311974,27.290251,14.20388,15.180155,17.16,22.76,17.79999924,11.19999981
45081960202,0,0,0,0,0,0,0,1,0,0,0,12,2,3,1310275.609,-451125.6733,6.5,0.288131787,1164.156761,0,70.67587,51.91,14.19,15.02,32.19,0.620249115,16.3480885,0.472517,5.616867,2.214247,0.110933,9.016423,0.05654,0.100833,5.371007,0.082323,2.902413,1.217022,10.603829,46.76,62.76,19.60000038,16.89999962
45083023201,0,0,0,0,0,0,0,0,0,0,0,6,2,1,1251146.243,-348469.5974,6.083333333,0.400520119,1975.131956,0,540.2442,51.98,19.24,6.96,5.75,-0.034958582,7.2002141,2.235665,19.43121,7.426418,0.510918,16.215655,0.462766,0.602803,15.575505,0.248275,19.434517,6.099773,18.497172,9.11,46.62,24.5,14.19999981
45063020707,0,0,0,0,0,0,0,1,0,0,0,1,2,1,1370533.802,-452341.7861,3.583333333,0.378623054,1606.781662,0,608.0265,54.21,18.57,10,20.6,0.276726768,1.8160167,1.844289,14.080226,7.717332,0.818133,17.273765,0.370748,0.644627,20.076003,0.248687,16.652197,3.480615,25.094157,24.78,47.5,21,16.10000038
45063021030,2,1,3,0,0,0,0,1,0,3,0,5,2,1,1358448.321,-444220.0553,8.666666667,0.378623054,1606.781662,0,1353.229,51.29,11,4.12,7.84,-0.525119662,10.6956172,2.804344,11.778634,7.653611,2.042226,19.243275,0.818122,0.723957,112.808367,0.492507,31.868445,5.284743,26.37945,39.37,27.93,19.60000038,13.19999981
45063020802,0,0,0,0,0,0,0,0,0,1,0,11,2,1,1374324.42,-466459.4425,5.5,0.378623054,1606.781662,0,133.7589,56.1,15.9,13.97,26.89,0.256203222,0.308642,3.188777,9.882845,6.918315,1.497703,14.858759,0.0776,0.660931,17.784746,0.19158,11.348384,3.49287,21.554769,34.24,49.47,21.10000038,17
45077011203,1,2,11,3,0,0,0,3,0,5,2,11,2,2,1201968.621,-390127.7906,10.05555556,0.32006134,1500.386225,0,1325.993,51.11,17.71,3.72,7.18,-0.705087509,7.9910381,1.484581,12.662668,6.233786,1.521892,7.050737,0.865835,0.260268,16.281542,0.114758,19.599425,7.615111,13.244718,36.72,33.97,19.29999924,12.39999962
45083022202,0,0,0,0,0,0,0,2,0,0,0,7,2,1,1287634.011,-342250.3173,5.208333333,0.400520119,1975.131956,0,245.5165,49.42,18.11,14.73,11.22,0.477290134,4.6149718,1.431522,10.743491,8.336438,2.384169,22.810265,0.541876,0.317984,15.425554,0.310559,12.163243,3.479608,28.804319,28.5,68.16,26.10000038,17.10000038
45083020301,0,3,52,2,9,2,0,1,0,0,0,8,2,1,1275360.158,-347091.7719,9.5,0.400520119,1975.131956,0,2473.092,56.07,8.72,9.11,41.13,1.865886804,3.2334385,1.64753,8.434846,4.631235,1.474381,32.083253,0.154975,0.411027,16.662146,0.204783,14.043363,7.776429,30.941179,78.65,6.52,26.60000038,21.79999924
45063020602,0,0,1,0,0,0,0,0,0,1,1,12,2,1,1367340.13,-444389.8041,9.055555556,0.378623054,1606.781662,0,1089.354,50.78,20.52,11.53,12.49,-0.249814479,8.421537,1.918936,10.835976,7.541004,0.589338,15.33769,0.598956,0.747893,13.498612,0.223273,15.694325,3.542801,19.200095,33.14,19.05,19.89999962,14.19999981
45063021025,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1352454.094,-438383.3485,4.888888889,0.378623054,1606.781662,0,1135.659,51.03,20.51,2.44,0,-0.840351066,4.5614919,3.232267,17.346506,11.625218,2.532183,17.687353,0.842398,0.634207,19.554814,0.632708,50.651886,9.423245,24.289725,10.12,14.7,18.29999924,10.69999981
45079010900,1,0,0,0,0,0,0,0,0,0,0,5,2,1,1374958.05,-434188.3769,10.83333333,0.458914301,2849.4494,0,3878.398,53.52,7.22,6.66,93.5,2.354968163,2.019165,1.722956,4.074687,4.271348,0.225962,10.298588,0.114147,0,10.79421,0.060758,3.034184,1.47387,9.685217,85.99,9.89,21.10000038,23.89999962
45013001101,0,0,0,0,0,0,0,0,0,0,0,2,2,3,1448055.42,-603423.2389,4.222222222,0.547122122,1280.964228,0,185.3175,52.8,40.32,8.92,44.06,-0.380398025,5.1618746,2.517415,9.800044,2.352406,0.154236,8.155483,0.378391,0.334651,8.555784,0,4.227203,1.582583,8.199499,22.16,29.2,17.5,11.30000019
45047970800,1,5,30,1,0,1,0,1,0,0,0,17,2,3,1268446.915,-441890.4624,6.5,0.304290311,1941.888722,0,289.466,51.73,15.22,14.62,49.89,0.656015,8.6817819,1.341603,15.957299,5.357223,0.330535,7.747289,0.077988,0.170275,5.048186,0.170518,4.109309,0.742537,12.255354,46.82,61.26,22.5,18.70000076
45041000102,0,0,0,0,0,0,0,0,0,0,0,4,2,1,1475608.443,-400305.9594,5.583333333,0.385235304,1996.037422,0,1317.478,50.23,12.9,2.44,18.3,-0.371012476,2.5845254,1.121326,24.106917,11.02138,1.090897,29.273393,0.314782,0.167247,16.631933,0.210001,22.693284,7.558684,30.77876,20.35,16.64,19.39999962,12.19999981
45041000800,0,0,0,0,0,0,0,1,0,0,0,6,2,1,1486983.197,-396203.6355,5.916666667,0.385235304,1996.037422,0,1647.824,56.12,21.45,12.2,99.33,1.00361658,1.053443,1.007601,7.539672,2.581075,0.836855,9.204729,0.126743,0.017532,11.120512,0.025876,3.226445,2.175213,12.692172,60.48,12.98,17.79999924,18.70000076
45077011001,0,0,0,1,0,0,0,0,0,0,0,6,2,2,1208428.045,-373438.1171,6.166666667,0.32006134,1500.386225,0,266.2829,51.06,15.09,15.27,1.6,0.226021313,1.394214,1.800752,19.223623,7.015505,0.829361,19.040768,0.295915,0.266071,11.351029,0.264253,14.493446,1.721848,16.325556,19.84,56,24.20000076,17.10000038
45083023404,0,0,0,0,0,0,0,1,0,0,2,9,2,1,1261528.184,-361313.5783,5.25,0.400520119,1975.131956,0,423.1975,50.48,9.81,11.5,14.04,-0.575445287,9.0241215,1.301324,26.120108,8.963751,1.229782,21.539902,0.507565,0.639553,23.10964,0.469962,21.923606,9.300432,26.511706,7.05,42.51,23.70000076,13.5
45035010814,0,0,0,0,0,0,0,0,0,1,0,6,2,4,1475419.766,-536063.13,5.083333333,0.236148407,568.3111576,1,3375.385,48.69,12.2,8.56,19.26,-0.34807523,2.0080321,1.741612,9.047713,8.340802,1.077399,15.025054,0.160549,0.48245,26.922384,0.111062,17.063536,7.47658,11.700024,9.55,21.01,21,13.89999962
45083023402,0,0,0,0,0,0,0,0,0,0,0,6,2,1,1269809.297,-359903.6331,5.25,0.400520119,1975.131956,0,290.3029,51.58,19.63,6.52,5.63,-0.681195474,3.8996579,1.431283,28.694352,7.360183,1.519482,22.619467,0.410556,0.427315,21.487738,0.314761,19.956197,8.362741,25.802351,5.56,52.24,23.20000076,12.39999962
45083021500,0,3,28,0,1,2,0,1,0,0,1,8,2,1,1275732.098,-345310.6093,8.388888889,0.400520119,1975.131956,0,1351.696,52.15,13.57,15.87,32.13,0.34971072,6.2761506,2.122707,8.153404,8.157857,1.551516,21.21542,0.289938,0.172774,9.980085,0.224381,7.373355,3.193222,13.813573,50.29,23.12,24.20000076,16
45021970100,1,0,2,0,1,0,0,1,0,0,0,15,2,2,1286800.385,-329428.7232,3.75,0.448525353,1752.103884,0,130.1872,44.02,17.99,6.9,3.27,-0.414078838,1.5519399,1.474237,12.431189,8.392211,1.085832,18.528824,0.651579,0.189792,9.804706,0.21736,7.521714,3.418171,28.061573,17.13,50.27,23.5,16.10000038
